chrom,pos
6,102000000
6,102500000
6,103000000
6,103500000
6,104000000
6,104500000
6,105000000
6,105500000
6,106000000
6,106500000
6,107000000
6,107500000
6,108000000
6,108500000
6,109000000
6,109500000
6,110000000
6,110500000
6,111000000
6,111500000
6,112000000
6,112500000
6,113000000
6,113500000
6,114000000
6,114500000
6,115000000
6,115500000
6,116000000
6,116500000
6,117000000
6,117500000
6,118000000
6,118500000
6,119000000
6,119500000
6,120000000
6,120500000
6,121000000
6,121500000
6,122000000
6,122500000
6,123000000
6,123500000
6,124000000
6,124500000
6,125000000
6,125500000
6,126000000
6,126500000
6,127000000
6,127500000
6,128000000
6,128500000
6,129000000
6,129500000
6,130000000
6,130500000
6,131000000
6,131500000
6,132000000
6,132500000
6,133000000
6,133500000
6,134000000
6,134500000
6,135000000
6,135500000
6,136000000
6,136500000
6,137000000
6,137500000
6,138000000
6,138500000
6,139000000
6,139500000
6,140000000
6,140500000
6,141000000
6,141500000
6,142000000
6,142500000
6,143000000
6,143500000
6,144000000
6,144500000
6,145000000
6,145500000
6,146000000
6,146500000
6,147000000
6,147500000
6,148000000
6,148500000
6,149000000
6,149500000
6,150000000
6,150500000
6,151000000
6,151500000
6,152000000
6,152500000
6,153000000
6,153500000
6,154000000
6,154500000
6,155000000
6,155500000
6,156000000
6,156500000
6,157000000
6,157500000
6,158000000
6,158500000
6,159000000
6,159500000
6,160000000
6,160500000
6,161000000
6,161500000
6,162000000
6,162500000
6,163000000
6,163500000
6,164000000
6,164500000
6,165000000
6,165500000
6,166000000
6,166500000
6,167000000
6,167500000
6,168000000
6,168500000
6,169000000
6,169500000
6,170000000
6,170500000
6,171000000
7,0
7,500000
7,1000000
7,1500000
7,2000000
7,2500000
7,3000000
7,3500000
7,4000000
7,4500000
7,5000000
7,5500000
7,6000000
7,6500000
7,7000000
7,7500000
7,8000000
7,8500000
7,9000000
7,9500000
7,10000000
7,10500000
7,11000000
7,11500000
7,12000000
7,12500000
7,13000000
7,13500000
7,14000000
7,14500000
7,15000000
7,15500000
7,16000000
7,16500000
7,17000000
7,17500000
7,18000000
7,18500000
7,19000000
7,19500000
7,20000000
7,20500000
7,21000000
7,21500000
7,22000000
7,22500000
7,23000000
7,23500000
7,24000000
7,24500000
7,25000000
7,25500000
7,26000000
7,26500000
7,27000000
7,27500000
7,28000000
7,28500000
7,29000000
7,29500000
7,30000000
7,30500000
7,31000000
7,31500000
7,32000000
7,32500000
7,33000000
7,33500000
7,34000000
7,34500000
7,35000000
7,35500000
7,36000000
7,36500000
7,37000000
7,37500000
7,38000000
7,38500000
7,39000000
7,39500000
7,40000000
7,40500000
7,41000000
7,41500000
7,42000000
7,42500000
7,43000000
7,43500000
7,44000000
7,44500000
7,45000000
7,45500000
7,46000000
7,46500000
7,47000000
7,47500000
7,48000000
7,48500000
7,49000000
7,49500000
7,50000000
7,50500000
7,51000000
7,51500000
7,52000000
7,52500000
7,53000000
7,53500000
7,54000000
7,54500000
7,55000000
7,55500000
7,56000000
7,56500000
7,57000000
7,57500000
7,58000000
7,58500000
7,59000000
7,59500000
7,60000000
7,60500000
7,61000000
7,61500000
7,62000000
7,62500000
7,63000000
7,63500000
7,64000000
7,64500000
7,65000000
7,65500000
7,66000000
7,66500000
7,67000000
7,67500000
7,68000000
7,68500000
7,69000000
7,69500000
7,70000000
7,70500000
7,71000000
7,71500000
7,72000000
7,72500000
7,73000000
7,73500000
7,74000000
7,74500000
7,75000000
7,75500000
7,76000000
7,76500000
7,77000000
7,77500000
7,78000000
7,78500000
7,79000000
7,79500000
7,80000000
7,80500000
7,81000000
7,81500000
7,82000000
7,82500000
7,83000000
7,83500000
7,84000000
7,84500000
7,85000000
7,85500000
7,86000000
7,86500000
7,87000000
7,87500000
7,88000000
7,88500000
7,89000000
7,89500000
7,90000000
7,90500000
7,91000000
7,91500000
7,92000000
7,92500000
7,93000000
7,93500000
7,94000000
7,94500000
7,95000000
7,95500000
7,96000000
7,96500000
7,97000000
7,97500000
7,98000000
7,98500000
7,99000000
7,99500000
7,100000000
7,100500000
7,101000000
7,101500000
7,102000000
7,102500000
7,103000000
7,103500000
7,104000000
7,104500000
7,105000000
7,105500000
7,106000000
7,106500000
7,107000000
7,107500000
7,108000000
7,108500000
7,109000000
7,109500000
7,110000000
7,110500000
7,111000000
7,111500000
7,112000000
7,112500000
7,113000000
7,113500000
7,114000000
7,114500000
7,115000000
7,115500000
7,116000000
7,116500000
7,117000000
7,117500000
7,118000000
7,118500000
7,119000000
7,119500000
7,120000000
7,120500000
7,121000000
7,121500000
7,122000000
7,122500000
7,123000000
7,123500000
7,124000000
7,124500000
7,125000000
7,125500000
7,126000000
7,126500000
7,127000000
7,127500000
7,128000000
7,128500000
7,129000000
7,129500000
7,130000000
7,130500000
7,131000000
7,131500000
7,132000000
7,132500000
7,133000000
7,133500000
7,134000000
7,134500000
7,135000000
7,135500000
7,136000000
7,136500000
7,137000000
7,137500000
7,138000000
7,138500000
7,139000000
7,139500000
7,140000000
7,140500000
7,141000000
7,141500000
7,142000000
7,142500000
7,143000000
7,143500000
7,144000000
7,144500000
7,145000000
7,145500000
7,146000000
7,146500000
7,147000000
7,147500000
7,148000000
7,148500000
7,149000000
7,149500000
7,150000000
7,150500000
7,151000000
7,151500000
7,152000000
7,152500000
7,153000000
7,153500000
7,154000000
7,154500000
7,155000000
7,155500000
7,156000000
7,156500000
7,157000000
7,157500000
7,158000000
7,158500000
7,159000000
8,0
8,500000
8,1000000
8,1500000
8,2000000
8,2500000
8,3000000
8,3500000
8,4000000
8,4500000
8,5000000
8,5500000
8,6000000
8,6500000
8,7000000
8,7500000
8,8000000
8,8500000
8,9000000
8,9500000
8,10000000
8,10500000
8,11000000
8,11500000
8,12000000
8,12500000
8,13000000
8,13500000
8,14000000
8,14500000
8,15000000
8,15500000
8,16000000
8,16500000
8,17000000
8,17500000
8,18000000
8,18500000
8,19000000
8,19500000
8,20000000
8,20500000
8,21000000
8,21500000
8,22000000
8,22500000
8,23000000
8,23500000
8,24000000
8,24500000
8,25000000
8,25500000
8,26000000
8,26500000
8,27000000
8,27500000
8,28000000
8,28500000
8,29000000
8,29500000
8,30000000
8,30500000
8,31000000
8,31500000
8,32000000
8,32500000
8,33000000
8,33500000
8,34000000
8,34500000
8,35000000
8,35500000
8,36000000
8,36500000
8,37000000
8,37500000
8,38000000
8,38500000
8,39000000
8,39500000
8,40000000
8,40500000
8,41000000
8,41500000
8,42000000
8,42500000
8,43000000
8,43500000
8,44000000
8,44500000
8,45000000
8,45500000
8,46000000
8,46500000
8,47000000
8,47500000
8,48000000
8,48500000
8,49000000
8,49500000
8,50000000
8,50500000
8,51000000
8,51500000
8,52000000
8,52500000
8,53000000
8,53500000
8,54000000
8,54500000
8,55000000
8,55500000
8,56000000
8,56500000
8,57000000
8,57500000
8,58000000
8,58500000
8,59000000
8,59500000
8,60000000
8,60500000
8,61000000
8,61500000
8,62000000
8,62500000
8,63000000
8,63500000
8,64000000
8,64500000
8,65000000
8,65500000
8,66000000
8,66500000
8,67000000
8,67500000
8,68000000
8,68500000
8,69000000
8,69500000
8,70000000
8,70500000
8,71000000
8,71500000
8,72000000
8,72500000
8,73000000
8,73500000
8,74000000
8,74500000
8,75000000
8,75500000
8,76000000
8,76500000
8,77000000
8,77500000
8,78000000
8,78500000
8,79000000
8,79500000
8,80000000
8,80500000
8,81000000
8,81500000
8,82000000
8,82500000
8,83000000
8,83500000
8,84000000
8,84500000
8,85000000
8,85500000
8,86000000
8,86500000
8,87000000
8,87500000
8,88000000
8,88500000
8,89000000
8,89500000
8,90000000
8,90500000
8,91000000
8,91500000
8,92000000
8,92500000
8,93000000
8,93500000
8,94000000
8,94500000
8,95000000
8,95500000
8,96000000
8,96500000
8,97000000
8,97500000
8,98000000
8,98500000
8,99000000
8,99500000
8,100000000
8,100500000
8,101000000
8,101500000
8,102000000
8,102500000
8,103000000
8,103500000
8,104000000
8,104500000
8,105000000
8,105500000
8,106000000
8,106500000
8,107000000
8,107500000
8,108000000
8,108500000
8,109000000
8,109500000
8,110000000
8,110500000
8,111000000
8,111500000
8,112000000
8,112500000
8,113000000
8,113500000
8,114000000
8,114500000
8,115000000
8,115500000
8,116000000
8,116500000
8,117000000
8,117500000
8,118000000
8,118500000
8,119000000
8,119500000
8,120000000
8,120500000
8,121000000
8,121500000
8,122000000
8,122500000
8,123000000
8,123500000
8,124000000
8,124500000
8,125000000
8,125500000
8,126000000
8,126500000
8,127000000
8,127500000
8,128000000
8,128500000
8,129000000
8,129500000
8,130000000
8,130500000
8,131000000
8,131500000
8,132000000
8,132500000
8,133000000
8,133500000
8,134000000
8,134500000
8,135000000
8,135500000
8,136000000
8,136500000
8,137000000
8,137500000
8,138000000
8,138500000
8,139000000
8,139500000
8,140000000
8,140500000
8,141000000
8,141500000
8,142000000
8,142500000
8,143000000
8,143500000
8,144000000
8,144500000
8,145000000
8,145500000
8,146000000
9,0
9,500000
9,1000000
9,1500000
9,2000000
9,2500000
9,3000000
9,3500000
9,4000000
9,4500000
9,5000000
9,5500000
9,6000000
9,6500000
9,7000000
9,7500000
9,8000000
9,8500000
9,9000000
9,9500000
9,10000000
9,10500000
9,11000000
9,11500000
9,12000000
9,12500000
9,13000000
9,13500000
9,14000000
9,14500000
9,15000000
9,15500000
9,16000000
9,16500000
9,17000000
9,17500000
9,18000000
9,18500000
9,19000000
9,19500000
9,20000000
9,20500000
9,21000000
9,21500000
9,22000000
9,22500000
9,23000000
9,23500000
9,24000000
9,24500000
9,25000000
9,25500000
9,26000000
9,26500000
9,27000000
9,27500000
9,28000000
9,28500000
9,29000000
9,29500000
9,30000000
9,30500000
9,31000000
9,31500000
9,32000000
9,32500000
9,33000000
9,33500000
9,34000000
9,34500000
9,35000000
9,35500000
9,36000000
9,36500000
9,37000000
9,37500000
9,38000000
9,38500000
9,39000000
9,39500000
9,40000000
9,40500000
9,41000000
9,41500000
9,42000000
9,42500000
9,43000000
9,43500000
9,44000000
9,44500000
9,45000000
9,45500000
9,46000000
9,46500000
9,47000000
9,47500000
9,48000000
9,48500000
9,49000000
9,49500000
9,50000000
9,50500000
9,51000000
9,51500000
9,52000000
9,52500000
9,53000000
9,53500000
9,54000000
9,54500000
9,55000000
9,55500000
9,56000000
9,56500000
9,57000000
9,57500000
9,58000000
9,58500000
9,59000000
9,59500000
9,60000000
9,60500000
9,61000000
9,61500000
9,62000000
9,62500000
9,63000000
9,63500000
9,64000000
9,64500000
9,65000000
9,65500000
9,66000000
9,66500000
9,67000000
9,67500000
9,68000000
9,68500000
9,69000000
9,69500000
9,70000000
9,70500000
9,71000000
9,71500000
9,72000000
9,72500000
9,73000000
9,73500000
9,74000000
9,74500000
9,75000000
9,75500000
9,76000000
9,76500000
9,77000000
9,77500000
9,78000000
9,78500000
9,79000000
9,79500000
9,80000000
9,80500000
9,81000000
9,81500000
9,82000000
9,82500000
9,83000000
9,83500000
9,84000000
9,84500000
9,85000000
9,85500000
9,86000000
9,86500000
9,87000000
9,87500000
9,88000000
9,88500000
9,89000000
9,89500000
9,90000000
9,90500000
9,91000000
9,91500000
9,92000000
9,92500000
9,93000000
9,93500000
9,94000000
9,94500000
9,95000000
9,95500000
9,96000000
9,96500000
9,97000000
9,97500000
9,98000000
9,98500000
9,99000000
9,99500000
9,100000000
9,100500000
9,101000000
9,101500000
9,102000000
9,102500000
9,103000000
9,103500000
9,104000000
9,104500000
9,105000000
9,105500000
9,106000000
9,106500000
9,107000000
9,107500000
9,108000000
9,108500000
9,109000000
9,109500000
9,110000000
9,110500000
9,111000000
9,111500000
9,112000000
9,112500000
9,113000000
9,113500000
9,114000000
9,114500000
9,115000000
9,115500000
9,116000000
9,116500000
9,117000000
9,117500000
9,118000000
9,118500000
9,119000000
9,119500000
9,120000000
9,120500000
9,121000000
9,121500000
9,122000000
9,122500000
9,123000000
9,123500000
9,124000000
9,124500000
9,125000000
9,125500000
9,126000000
9,126500000
9,127000000
9,127500000
9,128000000
9,128500000
9,129000000
9,129500000
9,130000000
9,130500000
9,131000000
9,131500000
9,132000000
9,132500000
9,133000000
9,133500000
9,134000000
9,134500000
9,135000000
9,135500000
9,136000000
9,136500000
9,137000000
9,137500000
9,138000000
9,138500000
9,139000000
9,139500000
9,140000000
9,140500000
9,141000000
10,0
10,500000
10,1000000
10,1500000
10,2000000
10,2500000
10,3000000
10,3500000
10,4000000
10,4500000
10,5000000
10,5500000
10,6000000
10,6500000
10,7000000
10,7500000
10,8000000
10,8500000
10,9000000
10,9500000
10,10000000
10,10500000
10,11000000
10,11500000
10,12000000
10,12500000
10,13000000
10,13500000
10,14000000
10,14500000
10,15000000
10,15500000
10,16000000
10,16500000
10,17000000
10,17500000
10,18000000
10,18500000
10,19000000
10,19500000
10,20000000
10,20500000
10,21000000
10,21500000
10,22000000
10,22500000
10,23000000
10,23500000
10,24000000
10,24500000
10,25000000
10,25500000
10,26000000
10,26500000
10,27000000
10,27500000
10,28000000
10,28500000
10,29000000
10,29500000
10,30000000
10,30500000
10,31000000
10,31500000
10,32000000
10,32500000
10,33000000
10,33500000
10,34000000
10,34500000
10,35000000
10,35500000
10,36000000
10,36500000
10,37000000
10,37500000
10,38000000
10,38500000
10,39000000
10,39500000
10,40000000
10,40500000
10,41000000
10,41500000
10,42000000
10,42500000
10,43000000
10,43500000
10,44000000
10,44500000
10,45000000
10,45500000
10,46000000
10,46500000
10,47000000
10,47500000
10,48000000
10,48500000
10,49000000
10,49500000
10,50000000
10,50500000
10,51000000
10,51500000
10,52000000
10,52500000
10,53000000
10,53500000
10,54000000
10,54500000
10,55000000
10,55500000
10,56000000
10,56500000
10,57000000
10,57500000
10,58000000
10,58500000
10,59000000
10,59500000
10,60000000
10,60500000
10,61000000
10,61500000
10,62000000
10,62500000
10,63000000
10,63500000
10,64000000
10,64500000
10,65000000
10,65500000
10,66000000
10,66500000
10,67000000
10,67500000
10,68000000
10,68500000
10,69000000
10,69500000
10,70000000
10,70500000
10,71000000
10,71500000
10,72000000
10,72500000
10,73000000
10,73500000
10,74000000
10,74500000
10,75000000
10,75500000
10,76000000
10,76500000
10,77000000
10,77500000
10,78000000
10,78500000
10,79000000
10,79500000
10,80000000
10,80500000
10,81000000
10,81500000
10,82000000
10,82500000
10,83000000
10,83500000
10,84000000
10,84500000
10,85000000
10,85500000
10,86000000
10,86500000
10,87000000
10,87500000
10,88000000
10,88500000
10,89000000
10,89500000
10,90000000
10,90500000
10,91000000
10,91500000
10,92000000
10,92500000
10,93000000
10,93500000
10,94000000
10,94500000
10,95000000
10,95500000
10,96000000
10,96500000
10,97000000
10,97500000
10,98000000
10,98500000
10,99000000
10,99500000
10,100000000
10,100500000
10,101000000
10,101500000
10,102000000
10,102500000
10,103000000
10,103500000
10,104000000
10,104500000
10,105000000
10,105500000
10,106000000
10,106500000
10,107000000
10,107500000
10,108000000
10,108500000
10,109000000
10,109500000
10,110000000
10,110500000
10,111000000
10,111500000
10,112000000
10,112500000
10,113000000
10,113500000
10,114000000
10,114500000
10,115000000
10,115500000
10,116000000
10,116500000
10,117000000
10,117500000
10,118000000
10,118500000
10,119000000
10,119500000
10,120000000
10,120500000
10,121000000
10,121500000
10,122000000
10,122500000
10,123000000
10,123500000
10,124000000
10,124500000
10,125000000
10,125500000
10,126000000
10,126500000
10,127000000
10,127500000
10,128000000
10,128500000
10,129000000
10,129500000
10,130000000
10,130500000
10,131000000
10,131500000
10,132000000
10,132500000
10,133000000
10,133500000
10,134000000
10,134500000
10,135000000
10,135500000
11,0
11,500000
11,1000000
11,1500000
11,2000000
11,2500000
11,3000000
11,3500000
11,4000000
11,4500000
11,5000000
11,5500000
11,6000000
11,6500000
11,7000000
11,7500000
11,8000000
11,8500000
11,9000000
11,9500000
11,10000000
11,10500000
11,11000000
11,11500000
11,12000000
11,12500000
11,13000000
11,13500000
11,14000000
11,14500000
11,15000000
11,15500000
11,16000000
11,16500000
11,17000000
11,17500000
11,18000000
11,18500000
11,19000000
11,19500000
11,20000000
11,20500000
11,21000000
11,21500000
11,22000000
11,22500000
11,23000000
11,23500000
11,24000000
11,24500000
11,25000000
11,25500000
11,26000000
11,26500000
11,27000000
11,27500000
11,28000000
11,28500000
11,29000000
11,29500000
11,30000000
11,30500000
11,31000000
11,31500000
11,32000000
11,32500000
11,33000000
11,33500000
11,34000000
11,34500000
11,35000000
11,35500000
11,36000000
11,36500000
11,37000000
11,37500000
11,38000000
11,38500000
11,39000000
11,39500000
11,40000000
11,40500000
11,41000000
11,41500000
11,42000000
11,42500000
11,43000000
11,43500000
11,44000000
11,44500000
11,45000000
11,45500000
11,46000000
11,46500000
11,47000000
11,47500000
11,48000000
11,48500000
11,49000000
11,49500000
11,50000000
11,50500000
11,51000000
11,51500000
11,52000000
11,52500000
11,53000000
11,53500000
11,54000000
11,54500000
11,55000000
11,55500000
11,56000000
11,56500000
11,57000000
11,57500000
11,58000000
11,58500000
11,59000000
11,59500000
11,60000000
11,60500000
11,61000000
11,61500000
11,62000000
11,62500000
11,63000000
11,63500000
11,64000000
11,64500000
11,65000000
11,65500000
11,66000000
11,66500000
11,67000000
11,67500000
11,68000000
11,68500000
11,69000000
11,69500000
11,70000000
11,70500000
11,71000000
11,71500000
11,72000000
11,72500000
11,73000000
11,73500000
11,74000000
11,74500000
11,75000000
11,75500000
11,76000000
11,76500000
11,77000000
11,77500000
11,78000000
11,78500000
11,79000000
11,79500000
11,80000000
11,80500000
11,81000000
11,81500000
11,82000000
11,82500000
11,83000000
11,83500000
11,84000000
11,84500000
11,85000000
11,85500000
11,86000000
11,86500000
11,87000000
11,87500000
11,88000000
11,88500000
11,89000000
11,89500000
11,90000000
11,90500000
11,91000000
11,91500000
11,92000000
11,92500000
11,93000000
11,93500000
11,94000000
11,94500000
11,95000000
11,95500000
11,96000000
11,96500000
11,97000000
11,97500000
11,98000000
11,98500000
11,99000000
11,99500000
11,100000000
11,100500000
11,101000000
11,101500000
11,102000000
11,102500000
11,103000000
11,103500000
11,104000000
11,104500000
11,105000000
11,105500000
11,106000000
11,106500000
11,107000000
11,107500000
11,108000000
11,108500000
11,109000000
11,109500000
11,110000000
11,110500000
11,111000000
11,111500000
11,112000000
11,112500000
11,113000000
11,113500000
11,114000000
11,114500000
11,115000000
11,115500000
11,116000000
11,116500000
11,117000000
11,117500000
11,118000000
11,118500000
11,119000000
11,119500000
11,120000000
11,120500000
11,121000000
11,121500000
11,122000000
11,122500000
11,123000000
11,123500000
11,124000000
11,124500000
11,125000000
11,125500000
11,126000000
11,126500000
11,127000000
11,127500000
11,128000000
11,128500000
11,129000000
11,129500000
11,130000000
11,130500000
11,131000000
11,131500000
11,132000000
11,132500000
11,133000000
11,133500000
11,134000000
11,134500000
11,135000000
12,0
12,500000
12,1000000
12,1500000
12,2000000
12,2500000
12,3000000
12,3500000
12,4000000
12,4500000
12,5000000
12,5500000
12,6000000
12,6500000
12,7000000
12,7500000
12,8000000
12,8500000
12,9000000
12,9500000
12,10000000
12,10500000
12,11000000
12,11500000
12,12000000
12,12500000
12,13000000
12,13500000
12,14000000
12,14500000
12,15000000
12,15500000
12,16000000
12,16500000
12,17000000
12,17500000
12,18000000
12,18500000
12,19000000
12,19500000
12,20000000
12,20500000
12,21000000
12,21500000
12,22000000
12,22500000
12,23000000
12,23500000
12,24000000
12,24500000
12,25000000
12,25500000
12,26000000
12,26500000
12,27000000
12,27500000
12,28000000
12,28500000
12,29000000
12,29500000
12,30000000
12,30500000
12,31000000
12,31500000
12,32000000
12,32500000
12,33000000
12,33500000
12,34000000
12,34500000
12,35000000
12,35500000
12,36000000
12,36500000
12,37000000
12,37500000
12,38000000
12,38500000
12,39000000
12,39500000
12,40000000
12,40500000
12,41000000
12,41500000
12,42000000
12,42500000
12,43000000
12,43500000
12,44000000
12,44500000
12,45000000
12,45500000
12,46000000
12,46500000
12,47000000
12,47500000
12,48000000
12,48500000
12,49000000
12,49500000
12,50000000
12,50500000
12,51000000
12,51500000
12,52000000
12,52500000
12,53000000
12,53500000
12,54000000
12,54500000
12,55000000
12,55500000
12,56000000
12,56500000
12,57000000
12,57500000
12,58000000
12,58500000
12,59000000
12,59500000
12,60000000
12,60500000
12,61000000
12,61500000
12,62000000
12,62500000
12,63000000
12,63500000
12,64000000
12,64500000
12,65000000
12,65500000
12,66000000
12,66500000
12,67000000
12,67500000
12,68000000
12,68500000
12,69000000
12,69500000
12,70000000
12,70500000
12,71000000
12,71500000
12,72000000
12,72500000
12,73000000
12,73500000
12,74000000
12,74500000
12,75000000
12,75500000
12,76000000
12,76500000
12,77000000
12,77500000
12,78000000
12,78500000
12,79000000
12,79500000
12,80000000
12,80500000
12,81000000
12,81500000
12,82000000
12,82500000
12,83000000
12,83500000
12,84000000
12,84500000
12,85000000
12,85500000
12,86000000
12,86500000
12,87000000
12,87500000
12,88000000
12,88500000
12,89000000
12,89500000
12,90000000
12,90500000
12,91000000
12,91500000
12,92000000
12,92500000
12,93000000
12,93500000
12,94000000
12,94500000
12,95000000
12,95500000
12,96000000
12,96500000
12,97000000
12,97500000
12,98000000
12,98500000
12,99000000
12,99500000
12,100000000
12,100500000
12,101000000
12,101500000
12,102000000
12,102500000
12,103000000
12,103500000
12,104000000
12,104500000
12,105000000
12,105500000
12,106000000
12,106500000
12,107000000
12,107500000
12,108000000
12,108500000
12,109000000
12,109500000
12,110000000
12,110500000
12,111000000
12,111500000
12,112000000
12,112500000
12,113000000
12,113500000
12,114000000
12,114500000
12,115000000
12,115500000
12,116000000
12,116500000
12,117000000
12,117500000
12,118000000
12,118500000
12,119000000
12,119500000
12,120000000
12,120500000
12,121000000
12,121500000
12,122000000
12,122500000
12,123000000
12,123500000
12,124000000
12,124500000
12,125000000
12,125500000
12,126000000
12,126500000
12,127000000
12,127500000
12,128000000
12,128500000
12,129000000
12,129500000
12,130000000
12,130500000
12,131000000
12,131500000
12,132000000
12,132500000
12,133000000
12,133500000
13,0
13,500000
13,1000000
13,1500000
13,2000000
13,2500000
13,3000000
13,3500000
13,4000000
13,4500000
13,5000000
13,5500000
13,6000000
13,6500000
13,7000000
13,7500000
13,8000000
13,8500000
13,9000000
13,9500000
13,10000000
13,10500000
13,11000000
13,11500000
13,12000000
13,12500000
13,13000000
13,13500000
13,14000000
13,14500000
13,15000000
13,15500000
13,16000000
13,16500000
13,17000000
13,17500000
13,18000000
13,18500000
13,19000000
13,19500000
13,20000000
13,20500000
13,21000000
13,21500000
13,22000000
13,22500000
13,23000000
13,23500000
13,24000000
13,24500000
13,25000000
13,25500000
13,26000000
13,26500000
13,27000000
13,27500000
13,28000000
13,28500000
13,29000000
13,29500000
13,30000000
13,30500000
13,31000000
13,31500000
13,32000000
13,32500000
13,33000000
13,33500000
13,34000000
13,34500000
13,35000000
13,35500000
13,36000000
13,36500000
13,37000000
13,37500000
13,38000000
13,38500000
13,39000000
13,39500000
13,40000000
13,40500000
13,41000000
13,41500000
13,42000000
13,42500000
13,43000000
13,43500000
13,44000000
13,44500000
13,45000000
13,45500000
13,46000000
13,46500000
13,47000000
13,47500000
13,48000000
13,48500000
13,49000000
13,49500000
13,50000000
13,50500000
13,51000000
13,51500000
13,52000000
13,52500000
13,53000000
13,53500000
13,54000000
13,54500000
13,55000000
13,55500000
13,56000000
13,56500000
13,57000000
13,57500000
13,58000000
13,58500000
13,59000000
13,59500000
13,60000000
13,60500000
13,61000000
13,61500000
13,62000000
13,62500000
13,63000000
13,63500000
13,64000000
13,64500000
13,65000000
13,65500000
13,66000000
13,66500000
13,67000000
13,67500000
13,68000000
13,68500000
13,69000000
13,69500000
13,70000000
13,70500000
13,71000000
13,71500000
13,72000000
13,72500000
13,73000000
13,73500000
13,74000000
13,74500000
13,75000000
13,75500000
13,76000000
13,76500000
13,77000000
13,77500000
13,78000000
13,78500000
13,79000000
13,79500000
13,80000000
13,80500000
13,81000000
13,81500000
13,82000000
13,82500000
13,83000000
13,83500000
13,84000000
13,84500000
13,85000000
13,85500000
13,86000000
13,86500000
13,87000000
13,87500000
13,88000000
13,88500000
13,89000000
13,89500000
13,90000000
13,90500000
13,91000000
13,91500000
13,92000000
13,92500000
13,93000000
13,93500000
13,94000000
13,94500000
13,95000000
13,95500000
13,96000000
13,96500000
13,97000000
13,97500000
13,98000000
13,98500000
13,99000000
13,99500000
13,100000000
13,100500000
13,101000000
13,101500000
13,102000000
13,102500000
13,103000000
13,103500000
13,104000000
13,104500000
13,105000000
13,105500000
13,106000000
13,106500000
13,107000000
13,107500000
13,108000000
13,108500000
13,109000000
13,109500000
13,110000000
13,110500000
13,111000000
13,111500000
13,112000000
13,112500000
13,113000000
13,113500000
13,114000000
13,114500000
13,115000000
14,0
14,500000
14,1000000
14,1500000
14,2000000
14,2500000
14,3000000
14,3500000
14,4000000
14,4500000
14,5000000
14,5500000
14,6000000
14,6500000
14,7000000
14,7500000
14,8000000
14,8500000
14,9000000
14,9500000
14,10000000
14,10500000
14,11000000
14,11500000
14,12000000
14,12500000
14,13000000
14,13500000
14,14000000
14,14500000
14,15000000
14,15500000
14,16000000
14,16500000
14,17000000
14,17500000
14,18000000
14,18500000
14,19000000
14,19500000
14,20000000
14,20500000
14,21000000
14,21500000
14,22000000
14,22500000
14,23000000
14,23500000
14,24000000
14,24500000
14,25000000
14,25500000
14,26000000
14,26500000
14,27000000
14,27500000
14,28000000
14,28500000
14,29000000
14,29500000
14,30000000
14,30500000
14,31000000
14,31500000
14,32000000
14,32500000
14,33000000
14,33500000
14,34000000
14,34500000
14,35000000
14,35500000
14,36000000
14,36500000
14,37000000
14,37500000
14,38000000
14,38500000
14,39000000
14,39500000
14,40000000
14,40500000
14,41000000
14,41500000
14,42000000
14,42500000
14,43000000
14,43500000
14,44000000
14,44500000
14,45000000
14,45500000
14,46000000
14,46500000
14,47000000
14,47500000
14,48000000
14,48500000
14,49000000
14,49500000
14,50000000
14,50500000
14,51000000
14,51500000
14,52000000
14,52500000
14,53000000
14,53500000
14,54000000
14,54500000
14,55000000
14,55500000
14,56000000
14,56500000
14,57000000
14,57500000
14,58000000
14,58500000
14,59000000
14,59500000
14,60000000
14,60500000
14,61000000
14,61500000
14,62000000
14,62500000
14,63000000
14,63500000
14,64000000
14,64500000
14,65000000
14,65500000
14,66000000
14,66500000
14,67000000
14,67500000
14,68000000
14,68500000
14,69000000
14,69500000
14,70000000
14,70500000
14,71000000
14,71500000
14,72000000
14,72500000
14,73000000
14,73500000
14,74000000
14,74500000
14,75000000
14,75500000
14,76000000
14,76500000
14,77000000
14,77500000
14,78000000
14,78500000
14,79000000
14,79500000
14,80000000
14,80500000
14,81000000
14,81500000
14,82000000
14,82500000
14,83000000
14,83500000
14,84000000
14,84500000
14,85000000
14,85500000
14,86000000
14,86500000
14,87000000
14,87500000
14,88000000
14,88500000
14,89000000
14,89500000
14,90000000
14,90500000
14,91000000
14,91500000
14,92000000
14,92500000
14,93000000
14,93500000
14,94000000
14,94500000
14,95000000
14,95500000
14,96000000
14,96500000
14,97000000
14,97500000
14,98000000
14,98500000
14,99000000
14,99500000
14,100000000
14,100500000
14,101000000
14,101500000
14,102000000
14,102500000
14,103000000
14,103500000
14,104000000
14,104500000
14,105000000
14,105500000
14,106000000
14,106500000
14,107000000
15,0
15,500000
15,1000000
15,1500000
15,2000000
15,2500000
15,3000000
15,3500000
15,4000000
15,4500000
15,5000000
15,5500000
15,6000000
15,6500000
15,7000000
15,7500000
15,8000000
15,8500000
15,9000000
15,9500000
15,10000000
15,10500000
15,11000000
15,11500000
15,12000000
15,12500000
15,13000000
15,13500000
15,14000000
15,14500000
15,15000000
15,15500000
15,16000000
15,16500000
15,17000000
15,17500000
15,18000000
15,18500000
15,19000000
15,19500000
15,20000000
15,20500000
15,21000000
15,21500000
15,22000000
